,age,gender,education,experience_prog,experience_ml,industry,team_size,salary,country_group,company_size_g,role_group,programming_lang_c,salary_avg
451,4,0,0,5,8,8,1,0,2,2,0,1,500.0
452,2,2,0,3,7,3,2,18,0,1,2,2,55000.0
453,1,0,0,3,0,3,1,2,2,0,1,5,12500.0
454,2,2,0,0,8,3,4,0,1,0,0,1,500.0
455,5,0,0,1,2,2,6,24,2,0,2,4,95000.0
456,2,0,4,0,0,3,0,2,0,0,2,1,12500.0
457,2,0,2,4,8,13,6,8,0,0,0,2,22500.0
458,2,0,0,0,8,11,5,2,2,2,2,2,12500.0
459,3,1,0,3,8,3,0,0,1,0,1,3,500.0
460,1,0,4,0,0,3,4,17,1,0,2,3,6250.0
461,8,0,6,2,0,8,0,20,0,0,0,4,65000.0
462,3,0,0,4,2,5,4,7,2,0,1,5,2500.0
463,3,0,0,0,0,4,0,15,2,0,3,2,4500.0
464,0,0,0,5,7,15,1,0,1,2,0,2,500.0
465,9,0,6,2,0,3,0,7,2,2,1,5,2500.0
466,3,0,4,1,4,3,1,0,2,2,1,3,500.0
467,4,0,0,4,5,9,4,13,2,0,2,3,35000.0
468,2,0,0,0,0,1,1,0,1,2,2,1,500.0
469,1,0,0,3,4,1,4,15,1,0,1,5,4500.0
470,5,0,4,2,6,4,1,3,0,2,0,5,112500.0
471,2,2,0,3,4,10,1,2,2,2,1,2,12500.0
472,2,0,0,0,8,10,1,7,2,2,1,1,2500.0
473,6,0,0,5,8,10,0,5,0,0,0,3,17500.0
474,0,0,0,3,8,15,4,0,1,0,1,5,500.0
475,0,2,0,0,8,15,2,0,1,2,2,1,500.0
476,1,0,0,0,8,0,2,0,2,2,0,2,500.0
477,2,2,4,0,8,3,4,16,2,0,1,3,45000.0
478,3,2,0,5,8,3,3,15,2,0,1,2,4500.0
479,3,0,4,3,2,15,1,0,1,1,3,3,500.0
480,3,2,4,0,0,3,4,7,2,1,0,1,2500.0
481,2,0,4,5,8,3,5,0,2,2,3,3,500.0
482,1,0,0,3,0,3,5,2,1,2,1,5,12500.0
483,6,0,4,1,5,5,6,20,0,0,0,3,65000.0
484,1,0,0,3,2,11,5,0,2,1,2,2,500.0
485,7,0,1,2,2,16,1,13,2,1,3,2,35000.0
486,1,0,0,3,8,3,5,0,2,2,1,2,500.0
487,1,0,0,5,8,9,0,0,1,0,3,2,500.0
488,2,0,0,3,8,14,0,0,2,2,0,2,500.0
489,9,0,4,4,6,10,1,0,2,2,3,4,500.0
490,4,0,0,1,8,14,6,23,0,0,1,5,85000.0
491,3,0,4,5,0,12,5,23,2,0,2,3,85000.0
492,4,2,4,0,8,14,1,16,0,1,0,1,45000.0
493,5,0,4,2,8,0,0,15,2,0,3,5,4500.0
494,4,0,0,5,8,5,5,18,3,0,3,1,55000.0
495,4,0,4,0,0,0,6,8,2,0,3,2,22500.0
496,5,0,0,0,0,1,1,4,2,0,3,2,137500.0
497,4,0,4,5,8,8,6,18,2,0,3,1,55000.0
498,3,0,4,4,8,5,0,1,2,0,1,3,1500.0
499,7,0,4,2,5,1,1,0,0,2,2,3,500.0
500,0,0,3,3,8,3,4,8,0,0,1,5,22500.0
501,3,0,1,4,8,3,1,16,0,2,3,2,45000.0
502,0,0,3,5,8,10,2,1,2,1,1,4,1500.0
503,8,0,0,3,8,1,1,22,2,0,1,4,8750.0
504,1,0,0,0,0,3,0,0,1,2,2,3,500.0
505,3,0,4,0,8,4,4,24,3,0,3,1,95000.0
506,4,0,4,0,8,0,5,7,2,1,0,3,2500.0
507,2,0,4,5,8,8,0,12,1,0,3,2,3500.0
508,9,2,4,2,2,12,1,21,0,0,2,3,75000.0
509,3,0,0,3,4,16,1,20,0,1,2,2,65000.0
510,2,2,4,0,8,16,4,1,0,0,1,2,1500.0
511,3,2,4,0,8,3,4,4,0,0,0,2,137500.0
512,4,0,1,2,6,0,4,8,2,0,2,5,22500.0
513,5,0,1,1,5,0,5,20,2,0,2,2,65000.0
514,2,0,0,0,7,0,5,0,2,2,1,2,500.0
515,7,0,0,0,8,5,0,20,2,0,1,1,65000.0
516,4,0,0,3,0,3,2,6,3,1,0,2,175000.0
517,4,0,4,0,2,5,1,8,2,0,2,2,22500.0
518,0,0,4,5,0,2,0,0,0,0,1,2,500.0
519,3,0,4,3,4,10,4,20,2,0,2,3,65000.0
520,0,0,0,0,0,3,4,0,2,1,1,1,500.0
521,3,0,4,1,5,0,6,24,2,0,1,3,95000.0
522,4,0,1,4,4,1,4,11,3,1,2,3,275000.0
523,3,0,0,1,0,7,4,2,1,0,1,6,12500.0
524,5,0,4,3,0,0,0,7,0,0,3,1,2500.0
525,5,2,4,0,0,15,5,7,2,2,0,2,2500.0
526,0,0,0,5,8,0,5,0,1,2,2,3,500.0
527,2,0,4,3,8,4,0,0,2,0,3,1,500.0
528,5,0,1,5,8,0,0,0,2,0,2,1,500.0
529,3,0,4,0,0,0,0,22,1,1,3,2,8750.0
530,1,0,3,0,8,3,2,0,1,0,0,6,500.0
531,0,0,0,0,8,3,6,10,1,0,1,1,27500.0
532,8,0,4,2,6,7,1,18,0,0,1,4,55000.0
533,1,0,4,3,0,1,3,15,1,0,1,4,4500.0
534,2,0,4,3,2,3,3,16,2,1,1,3,45000.0
535,3,0,4,1,2,1,4,13,1,0,1,4,35000.0
536,10,0,4,2,7,15,0,24,0,2,0,1,95000.0
537,2,0,0,5,7,0,1,0,2,2,3,1,500.0
538,3,0,1,4,6,0,0,5,2,1,2,6,17500.0
539,2,0,2,0,8,3,4,10,1,0,1,2,27500.0
540,3,0,4,3,7,12,1,5,2,2,3,2,17500.0
541,9,0,0,2,8,14,1,8,2,2,1,1,22500.0
542,4,0,1,4,5,3,4,9,3,0,1,4,225000.0
543,2,0,0,3,8,3,0,7,0,2,1,3,2500.0
544,0,2,4,5,8,0,1,0,1,2,2,1,500.0
545,2,0,0,0,8,16,1,0,2,2,1,3,500.0
546,6,0,4,2,8,3,0,20,2,0,1,3,65000.0
547,5,0,4,4,2,0,0,0,1,2,3,7,500.0
548,8,0,2,5,7,10,0,0,0,0,3,1,500.0
549,0,2,0,5,8,0,0,0,1,2,0,4,500.0
550,3,0,3,4,0,14,0,2,2,1,1,3,12500.0
551,3,2,4,3,5,14,4,16,0,0,0,2,45000.0
552,3,0,0,0,8,15,0,10,2,0,3,1,27500.0
553,6,0,4,2,7,7,1,20,0,1,1,1,65000.0
554,5,0,4,3,2,1,0,3,3,2,3,4,112500.0
555,2,0,4,5,0,0,1,0,2,2,2,2,500.0
556,2,0,4,3,4,1,5,23,3,2,2,2,85000.0
557,4,2,5,5,8,10,0,13,1,2,3,1,35000.0
558,2,0,2,0,0,5,1,0,2,0,0,2,500.0
559,2,0,4,4,0,10,3,8,0,2,1,2,22500.0
560,4,0,4,4,0,16,1,13,2,0,1,4,35000.0
561,1,2,4,3,2,17,5,8,0,1,1,2,22500.0
562,5,0,4,0,0,8,6,5,2,0,0,4,17500.0
563,5,0,4,1,5,3,6,2,2,1,1,5,12500.0
564,6,0,0,2,4,1,5,9,3,2,3,5,225000.0
565,0,2,0,0,8,14,2,5,1,0,0,4,17500.0
566,4,0,4,3,8,3,0,7,2,2,1,2,2500.0
567,3,2,0,3,0,8,1,16,2,2,2,5,45000.0
568,5,2,3,4,0,0,1,0,1,2,2,1,500.0
569,6,0,1,5,8,15,1,8,0,2,3,3,22500.0
570,1,0,6,0,8,3,3,0,1,0,1,6,500.0
571,2,0,1,4,6,3,6,21,0,1,1,3,75000.0
572,2,2,4,0,8,7,5,2,1,0,0,3,12500.0
573,2,2,4,5,8,3,2,9,1,0,0,3,225000.0
574,3,0,4,5,7,10,0,0,2,0,0,1,500.0
575,5,0,1,3,2,8,4,3,2,0,1,4,112500.0
576,2,2,0,3,0,3,6,0,1,0,1,3,500.0
577,2,0,4,0,0,9,4,5,1,0,0,1,17500.0
578,6,0,1,2,3,0,2,18,0,0,2,2,55000.0
579,2,0,0,4,8,5,0,13,0,0,1,4,35000.0
580,3,0,4,3,4,4,6,23,2,2,0,4,85000.0
581,4,2,4,3,7,3,6,0,2,0,1,3,500.0
582,3,0,0,3,2,3,1,1,2,2,1,4,1500.0
583,1,0,0,3,2,3,2,15,1,0,1,1,4500.0
584,4,0,4,2,8,17,1,18,0,0,0,2,55000.0
585,3,2,4,5,8,0,1,1,2,2,0,2,1500.0
586,4,0,0,1,2,1,6,16,2,1,1,7,45000.0
587,1,0,0,3,8,3,1,0,2,2,1,4,500.0
588,4,0,1,4,4,4,4,13,0,0,2,3,35000.0
589,6,0,4,1,7,3,6,1,2,0,0,3,1500.0
590,4,2,1,0,0,15,0,20,0,0,3,1,65000.0
591,2,0,0,3,2,5,4,16,2,0,2,3,45000.0
592,2,0,4,4,0,15,1,17,1,2,1,5,6250.0
593,3,0,4,3,0,17,1,23,3,0,2,4,85000.0
594,4,0,1,2,6,3,4,6,2,0,2,3,175000.0
595,2,0,0,3,0,8,3,5,2,0,2,1,17500.0
596,0,0,4,4,2,0,0,0,2,2,0,5,500.0
597,2,2,4,0,8,1,5,7,2,2,0,1,2500.0
598,4,2,1,0,2,15,6,24,0,0,2,4,95000.0
599,1,2,0,3,2,0,5,0,2,2,2,6,500.0
600,1,0,0,0,0,3,3,22,2,2,2,2,8750.0
601,1,0,4,3,0,7,4,16,0,0,3,4,45000.0
602,7,0,1,1,6,5,6,18,0,0,2,4,55000.0
603,2,0,4,4,7,3,1,10,1,2,1,3,27500.0
604,5,0,4,2,1,0,4,1,0,0,2,3,1500.0
605,0,2,6,5,7,0,1,1,2,2,1,1,1500.0
606,3,2,4,5,8,0,1,0,2,2,0,3,500.0
607,4,2,0,3,5,3,4,24,1,0,2,2,95000.0
608,3,2,1,3,0,0,5,1,1,0,3,2,1500.0
609,1,0,0,5,7,0,0,0,2,2,1,2,500.0
610,2,0,0,5,8,15,1,0,1,2,2,2,500.0
611,3,0,4,4,5,2,4,15,2,0,0,3,4500.0
612,1,2,4,5,8,16,5,12,2,1,0,2,3500.0
613,2,0,4,5,8,0,4,0,2,0,1,1,500.0
614,1,0,0,0,2,3,6,17,2,0,2,3,6250.0
615,3,0,1,1,6,15,6,13,2,0,2,2,35000.0
616,9,0,6,2,8,3,6,13,2,0,1,3,35000.0
617,0,0,0,0,2,0,1,0,1,2,0,4,500.0
618,3,0,3,5,8,17,0,2,0,0,0,3,12500.0
619,2,0,4,0,2,15,6,1,2,0,2,2,1500.0
620,1,0,4,0,0,3,4,22,1,0,1,1,8750.0
621,5,0,5,0,2,10,3,9,1,0,3,2,225000.0
622,5,0,0,5,7,13,1,22,2,2,1,1,8750.0
623,1,0,0,4,5,1,4,20,0,0,1,2,65000.0
624,5,2,1,2,1,3,2,20,0,0,1,1,65000.0
625,4,0,0,1,8,1,5,4,1,0,1,3,137500.0
626,2,0,4,4,5,3,1,8,1,2,2,1,22500.0
627,3,2,0,4,5,5,5,20,0,0,2,3,65000.0
628,2,0,1,5,8,8,1,20,3,2,2,3,65000.0
629,1,0,4,5,0,12,1,5,2,2,0,2,17500.0
630,1,0,4,4,2,10,4,2,0,0,1,1,12500.0
631,3,2,4,4,7,1,1,5,0,1,0,2,17500.0
632,3,0,4,3,0,5,4,23,2,0,0,2,85000.0
633,8,0,4,2,4,8,2,22,2,0,0,9,8750.0
634,4,0,1,4,5,0,0,15,1,0,2,3,4500.0
635,2,2,4,4,0,3,2,0,2,2,0,2,500.0
636,9,0,0,2,6,15,3,3,3,0,3,2,112500.0
637,8,0,4,3,5,1,1,3,1,2,1,2,112500.0
638,2,0,0,3,7,2,0,0,2,0,0,1,500.0
639,4,0,5,3,0,0,0,12,1,1,1,4,3500.0
640,3,0,4,1,2,16,4,23,0,0,2,4,85000.0
641,2,2,0,0,8,15,5,18,0,0,0,2,55000.0
642,2,0,4,0,2,14,4,17,2,0,0,2,6250.0
643,1,0,4,3,0,8,1,13,2,0,2,2,35000.0
644,7,0,0,3,7,15,0,2,2,2,3,2,12500.0
645,1,0,0,0,2,7,4,8,1,1,2,3,22500.0
646,7,0,0,4,4,8,5,20,2,0,0,2,65000.0
647,7,0,4,4,5,4,6,3,3,0,2,4,112500.0
648,2,2,4,4,5,0,6,0,1,2,0,3,500.0
649,3,2,4,5,8,3,1,15,2,2,0,2,4500.0
650,1,0,4,0,2,4,1,24,2,1,2,3,95000.0
651,3,2,4,4,8,3,0,0,1,2,0,1,500.0
652,7,0,4,1,1,1,4,14,3,0,2,3,400000.0
653,3,2,1,1,2,0,2,8,2,0,2,3,22500.0
654,4,0,0,1,7,5,0,23,2,0,1,2,85000.0
655,4,0,4,5,8,8,6,5,0,0,0,1,17500.0
656,2,0,4,0,2,13,1,2,2,0,0,1,12500.0
657,2,0,0,4,2,3,5,17,1,0,2,3,6250.0
658,4,0,0,5,8,3,6,0,1,1,2,1,500.0
659,3,0,4,0,0,4,2,20,0,2,2,4,65000.0
660,0,0,0,0,0,3,1,0,1,2,0,3,500.0
661,1,0,0,5,7,8,0,12,1,1,0,1,3500.0
662,2,2,4,0,8,15,5,12,1,0,3,2,3500.0
663,1,0,4,3,4,14,1,10,0,1,1,2,27500.0
664,3,0,1,4,0,3,1,5,2,2,2,1,17500.0
665,5,0,6,3,8,3,1,16,2,1,1,2,45000.0
666,4,2,1,1,4,3,6,16,0,2,2,1,45000.0
667,6,0,4,2,0,3,5,7,2,0,3,8,2500.0
668,7,0,4,2,4,3,0,0,0,2,1,3,500.0
669,1,0,0,0,8,3,0,0,1,2,2,3,500.0
670,2,0,0,5,8,0,1,16,2,1,1,3,45000.0
671,2,0,0,4,0,3,6,16,1,1,0,7,45000.0
672,3,0,0,5,8,0,0,0,2,2,0,1,500.0
673,9,0,4,4,2,0,1,17,2,2,0,2,6250.0
674,7,0,4,2,2,10,1,13,2,1,1,5,35000.0
675,1,2,4,3,2,16,1,0,2,2,1,2,500.0
676,2,0,0,5,7,17,1,5,2,0,0,2,17500.0
677,2,2,0,5,0,5,0,2,3,0,3,1,12500.0
678,5,0,1,2,3,8,4,2,2,0,2,2,12500.0
679,4,0,4,3,8,1,2,7,2,0,0,1,2500.0
680,0,0,3,5,7,5,6,7,1,0,1,1,2500.0
681,6,0,4,1,0,3,0,17,2,1,1,4,6250.0
682,3,0,4,0,0,7,4,7,1,0,2,2,2500.0
683,9,1,4,2,5,3,4,23,0,0,2,1,85000.0
684,7,0,5,4,8,0,1,18,2,1,0,1,55000.0
685,7,0,4,1,8,15,0,20,0,0,0,2,65000.0
686,5,0,4,1,8,10,1,18,0,0,2,5,55000.0
687,2,0,0,0,0,9,5,17,2,2,0,4,6250.0
688,4,0,1,4,2,11,1,24,0,2,2,1,95000.0
689,3,2,4,5,7,3,1,0,1,0,0,2,500.0
690,2,0,4,0,2,11,5,7,2,2,2,6,2500.0
691,9,1,4,2,8,3,0,3,0,2,1,4,112500.0
692,2,0,4,3,0,0,1,3,2,2,1,8,112500.0
693,3,0,1,4,6,3,4,7,2,0,2,2,2500.0
694,9,0,1,0,0,0,4,15,2,0,0,1,4500.0
695,2,0,4,1,5,3,1,24,0,1,1,4,95000.0
696,4,2,1,3,2,3,5,21,2,1,0,2,75000.0
697,3,0,4,0,0,9,4,2,1,0,0,1,12500.0
698,2,2,4,0,0,3,5,0,3,2,1,5,500.0
699,6,0,0,1,8,3,0,18,2,0,1,3,55000.0
700,3,0,4,5,8,5,4,12,2,0,2,3,3500.0
701,2,0,0,0,0,14,5,0,1,1,1,1,500.0
702,1,0,1,3,0,0,0,14,2,2,2,6,400000.0
703,8,0,0,0,8,3,6,13,3,1,3,3,35000.0
704,3,0,4,4,8,5,1,10,1,0,1,4,27500.0
705,1,2,4,0,0,13,0,0,2,2,2,2,500.0
706,8,0,6,2,5,3,2,4,3,0,1,4,137500.0
707,8,0,4,5,7,15,6,16,3,0,3,1,45000.0
708,1,0,4,5,8,1,4,7,1,0,2,3,2500.0
709,5,2,1,1,8,0,0,13,3,2,2,1,35000.0
710,5,0,1,4,6,3,4,8,1,0,2,3,22500.0
711,6,0,4,2,0,3,1,24,0,0,1,4,95000.0
712,2,0,4,3,5,8,1,20,0,1,2,4,65000.0
713,2,2,4,5,7,1,4,17,2,0,0,4,6250.0
714,5,0,4,5,8,8,1,22,0,0,0,1,8750.0
715,5,0,1,4,6,0,3,15,2,0,2,3,4500.0
716,1,2,0,0,8,10,6,7,2,0,1,3,2500.0
717,7,0,0,0,0,3,0,21,2,0,3,1,75000.0
718,2,0,0,5,8,10,2,17,1,0,0,2,6250.0
719,3,0,6,5,7,10,0,17,0,2,3,1,6250.0
720,7,2,4,5,7,14,0,15,2,2,0,1,4500.0
721,3,2,1,5,8,0,1,13,0,0,2,2,35000.0
722,7,0,0,2,8,8,6,18,0,0,0,2,55000.0
723,5,0,1,5,8,1,4,10,1,0,0,3,27500.0
724,0,0,0,0,0,0,6,0,1,2,2,2,500.0
725,1,0,4,3,2,14,2,16,0,1,2,3,45000.0
726,4,0,4,1,2,3,4,2,2,0,1,4,12500.0
727,0,0,6,5,0,12,4,1,2,0,0,3,1500.0
728,2,0,0,4,8,9,4,8,1,0,1,6,22500.0
729,6,2,1,2,5,0,2,5,2,0,0,2,17500.0
730,2,0,0,5,7,0,0,0,2,2,0,1,500.0
731,3,0,4,1,6,3,6,6,2,0,2,3,175000.0
732,2,0,0,3,2,3,5,6,2,1,1,6,175000.0
733,6,0,4,4,6,3,4,18,1,0,2,2,55000.0
734,3,0,4,0,8,5,0,7,2,1,0,3,2500.0
735,3,0,1,4,5,3,6,20,0,1,1,4,65000.0
736,3,0,0,0,0,3,1,0,2,1,0,1,500.0
737,3,0,0,5,7,17,3,20,2,0,3,1,65000.0
738,6,0,5,1,1,8,4,6,3,0,2,2,175000.0
739,4,0,4,1,6,16,4,0,3,0,0,11,500.0
740,5,2,1,3,4,0,2,1,1,0,1,4,1500.0
741,5,0,4,0,0,1,4,18,2,1,2,3,55000.0
742,2,2,4,0,0,0,1,0,2,1,2,4,500.0
743,5,0,0,0,8,1,4,20,1,0,0,1,65000.0
744,8,0,1,2,1,15,5,24,0,2,2,3,95000.0
745,4,2,0,0,8,8,5,17,1,0,1,2,6250.0
746,8,0,1,2,4,3,1,24,0,2,1,4,95000.0
747,1,0,0,0,8,1,0,16,0,0,1,1,45000.0
748,2,0,0,4,7,3,3,16,2,0,2,2,45000.0
749,3,2,4,4,8,17,6,20,0,0,0,1,65000.0
750,4,0,0,4,7,3,4,10,1,0,3,3,27500.0
751,0,0,0,0,8,0,1,0,2,2,1,5,500.0
752,4,2,4,5,8,3,6,0,2,0,0,1,500.0
753,0,0,6,0,0,17,1,0,2,2,0,1,500.0
754,2,0,4,5,7,12,1,1,2,2,0,2,1500.0
755,0,2,0,5,7,15,0,0,1,2,0,2,500.0
756,8,0,5,1,8,0,4,9,3,0,2,1,225000.0
757,8,0,4,2,3,3,5,3,0,0,2,1,112500.0
758,4,0,4,4,6,1,5,18,1,2,1,3,55000.0
759,3,0,0,4,6,3,2,9,3,0,2,3,225000.0
760,3,0,1,3,0,0,1,15,2,0,2,3,4500.0
761,1,0,4,3,0,3,1,13,2,2,1,1,35000.0
762,6,0,0,2,7,3,0,3,2,2,3,4,112500.0
763,3,0,4,0,0,0,0,7,2,1,0,4,2500.0
764,9,0,0,2,8,3,1,16,2,2,0,4,45000.0
765,8,0,4,1,6,12,0,18,2,0,2,1,55000.0
766,5,0,1,4,6,0,1,20,0,2,2,4,65000.0
767,0,2,0,5,8,3,5,0,1,1,1,3,500.0
768,2,0,0,0,7,3,0,0,2,2,1,5,500.0
769,2,1,4,3,0,0,0,22,2,2,1,3,8750.0
770,3,2,4,4,8,3,1,22,0,2,0,2,8750.0
771,7,0,6,2,8,16,1,16,0,0,0,3,45000.0
772,5,0,0,1,8,7,4,13,1,0,0,2,35000.0
773,3,0,1,4,2,16,5,24,2,1,2,1,95000.0
774,3,0,0,0,8,10,0,8,2,0,3,3,22500.0
775,3,0,4,4,5,7,4,3,0,0,0,3,112500.0
776,2,0,0,0,0,3,2,0,2,0,1,1,500.0
777,6,0,6,0,8,16,0,1,2,0,3,1,1500.0
778,9,0,4,2,3,14,4,3,0,0,3,4,112500.0
779,7,0,1,2,3,0,0,10,2,0,2,1,27500.0
780,8,0,1,2,5,0,4,3,0,0,2,5,112500.0
781,4,2,4,5,7,6,0,22,2,2,3,3,8750.0
782,3,0,4,3,0,1,6,13,2,2,0,1,35000.0
783,5,0,1,1,5,0,6,16,2,0,3,4,45000.0
784,2,0,0,4,8,3,4,4,3,0,1,2,137500.0
785,1,2,4,3,2,7,4,21,0,0,2,1,75000.0
786,2,2,4,0,8,3,5,17,1,0,0,2,6250.0
787,3,0,0,5,7,0,0,0,2,2,0,1,500.0
788,8,0,4,3,2,8,6,21,2,0,3,1,75000.0
789,1,0,0,3,8,3,4,0,1,0,0,7,500.0
790,3,0,0,0,8,1,1,13,2,2,2,2,35000.0
791,6,0,0,4,0,5,4,20,0,0,0,3,65000.0
792,4,0,4,4,6,11,4,21,3,0,3,2,75000.0
793,1,0,0,4,0,3,4,2,1,0,1,1,12500.0
794,7,2,4,5,7,0,2,1,0,0,0,1,1500.0
795,0,0,0,3,2,3,1,0,0,2,1,1,500.0
796,0,0,0,0,8,15,0,0,1,2,2,4,500.0
797,0,2,0,0,8,3,5,7,2,2,2,1,2500.0
798,5,0,1,1,5,0,6,16,2,0,2,6,45000.0
799,3,0,0,0,8,11,4,23,3,0,1,3,85000.0
800,7,0,4,4,5,3,2,18,2,0,1,5,55000.0
801,2,0,4,3,2,8,1,3,0,0,0,1,112500.0
802,3,0,1,4,5,9,5,2,0,2,2,1,12500.0
803,2,0,4,3,7,0,6,20,1,0,0,2,65000.0
804,5,0,4,1,0,1,5,12,2,0,0,1,3500.0
805,3,0,2,0,8,17,1,18,0,0,3,3,55000.0
806,2,0,4,0,4,8,2,18,2,0,2,4,55000.0
807,2,2,4,0,2,3,1,0,2,2,2,4,500.0
808,3,0,1,1,4,3,5,22,2,1,2,4,8750.0
809,1,0,0,0,8,1,1,2,2,1,0,2,12500.0
810,2,0,4,3,0,10,0,16,2,2,1,3,45000.0
811,7,0,1,5,8,5,5,3,0,0,3,1,112500.0
812,6,2,4,4,7,3,4,11,1,0,3,1,275000.0
813,2,0,0,5,8,8,1,12,1,0,3,3,3500.0
814,2,2,0,5,8,10,0,0,2,2,3,2,500.0
815,4,0,4,3,2,15,6,0,2,0,2,3,500.0
816,1,0,0,0,0,0,5,0,2,2,2,4,500.0
817,3,0,0,1,2,17,5,18,0,0,1,4,55000.0
818,3,0,4,4,5,3,4,13,0,0,2,3,35000.0
819,4,0,1,3,4,1,5,20,2,0,0,3,65000.0
820,7,0,4,2,8,0,4,15,2,0,1,3,4500.0
821,2,2,0,4,0,10,0,0,2,2,1,1,500.0
822,4,0,0,1,8,0,4,1,0,1,1,1,1500.0
823,3,0,4,5,8,17,4,13,0,0,0,2,35000.0
824,1,0,4,0,8,0,5,0,2,2,1,2,500.0
825,2,0,0,4,5,3,5,0,2,2,1,3,500.0
826,6,0,4,2,7,8,0,21,2,0,1,3,75000.0
827,3,0,4,1,8,5,2,8,2,0,0,1,22500.0
828,0,0,0,0,8,15,0,0,2,2,1,6,500.0
829,2,2,6,5,8,3,2,7,2,1,2,2,2500.0
830,0,2,4,0,2,3,3,0,1,0,2,6,500.0
831,2,0,4,4,5,14,6,20,0,0,2,2,65000.0
832,2,2,4,5,8,3,4,0,1,1,2,1,500.0
833,1,0,0,4,4,15,0,22,1,0,0,4,8750.0
834,2,0,4,4,0,15,5,10,0,2,2,4,27500.0
835,2,0,0,4,4,14,6,23,2,0,2,2,85000.0
836,9,0,1,2,7,5,4,3,3,0,2,1,112500.0
837,1,2,4,0,7,3,4,2,1,1,0,2,12500.0
838,1,0,4,4,0,4,6,5,0,2,1,2,17500.0
839,3,0,6,0,2,3,4,12,2,1,0,1,3500.0
840,1,0,0,3,0,16,5,13,0,0,2,2,35000.0
841,1,0,4,0,0,0,1,0,0,2,1,4,500.0
842,2,0,0,0,0,5,6,13,2,0,0,1,35000.0
843,2,0,0,3,4,1,4,5,2,0,2,2,17500.0
844,1,2,4,5,8,3,5,0,2,1,0,1,500.0
845,4,0,0,0,8,16,0,3,2,0,0,1,112500.0
846,6,0,4,2,3,15,6,10,1,1,2,3,27500.0
847,3,0,4,1,6,1,4,13,1,0,0,4,35000.0
848,1,2,0,0,8,3,4,22,1,0,1,3,8750.0
849,2,0,0,3,4,14,1,13,1,1,1,1,35000.0
850,5,0,4,1,6,3,4,14,3,0,2,5,400000.0
851,1,0,3,0,8,3,1,0,1,0,1,3,500.0
852,6,0,2,2,5,3,2,20,2,1,0,8,65000.0
853,3,0,1,3,0,1,4,3,3,0,2,1,112500.0
854,4,0,0,0,0,8,4,24,0,0,3,1,95000.0
855,1,0,3,5,0,3,5,1,2,2,1,5,1500.0
856,0,2,0,0,8,0,6,0,2,1,1,8,500.0
857,0,0,4,1,2,1,1,13,2,2,2,4,35000.0
858,3,0,1,3,8,0,4,5,0,0,2,1,17500.0
859,7,0,3,1,5,8,4,0,2,2,0,6,500.0
860,6,2,4,2,4,10,4,9,3,0,2,1,225000.0
861,2,2,0,3,8,16,0,18,2,0,1,4,55000.0
862,9,0,1,0,8,9,5,17,2,2,0,3,6250.0
863,10,0,1,2,5,0,6,18,1,1,2,5,55000.0
864,1,0,6,0,0,3,1,1,2,2,0,3,1500.0
865,3,0,0,5,7,0,1,0,2,1,0,3,500.0
866,4,0,4,3,2,2,4,1,2,0,0,2,1500.0
867,1,0,0,3,4,3,6,10,1,1,1,2,27500.0
868,4,0,4,3,7,6,5,12,2,0,1,1,3500.0
869,0,0,0,3,0,0,1,0,2,2,2,2,500.0
870,9,0,4,0,2,9,6,23,0,0,2,2,85000.0
871,5,0,4,5,8,1,4,17,1,0,3,1,6250.0
872,9,0,1,1,0,10,1,6,2,0,3,2,175000.0
873,1,0,0,3,0,0,5,0,2,1,1,6,500.0
874,1,0,4,0,8,15,6,0,1,0,0,3,500.0
875,4,0,4,1,2,12,4,24,2,0,1,3,95000.0
876,6,0,4,2,6,14,5,9,0,1,3,5,225000.0
877,8,0,1,2,3,0,2,17,1,2,2,4,6250.0
878,0,2,0,3,0,15,0,0,1,2,0,5,500.0
879,3,2,4,5,7,8,4,20,0,0,0,1,65000.0
880,0,0,4,0,7,0,4,1,2,2,1,2,1500.0
881,5,0,4,5,8,0,0,22,2,1,2,1,8750.0
882,6,0,1,1,1,3,4,5,2,1,2,4,17500.0
883,9,0,4,2,2,11,4,6,3,0,0,3,175000.0
884,1,0,4,5,8,16,6,1,1,2,1,3,1500.0
885,5,0,4,4,4,14,1,23,0,2,2,3,85000.0
886,6,0,0,0,4,6,1,4,0,2,1,3,137500.0
887,4,0,4,0,0,8,5,2,2,0,2,2,12500.0
888,3,0,0,4,8,14,6,12,2,1,0,4,3500.0
889,5,0,0,5,7,4,4,0,2,0,2,1,500.0
890,2,0,4,4,6,15,2,23,2,0,2,4,85000.0
891,2,0,0,5,8,14,6,0,1,1,1,2,500.0
892,2,0,0,5,8,0,5,0,2,1,0,2,500.0
893,1,0,1,0,0,12,1,0,2,2,1,3,500.0
894,8,0,4,2,4,5,4,18,0,0,2,1,55000.0
895,1,0,4,0,8,12,5,2,0,0,1,2,12500.0
896,4,0,4,1,8,0,5,6,1,2,0,5,175000.0
897,3,2,4,5,8,3,0,20,2,1,0,1,65000.0
898,7,0,4,4,0,0,1,17,2,0,2,4,6250.0
899,7,0,4,2,5,3,4,9,3,0,1,3,225000.0
900,4,2,0,3,7,12,0,5,2,2,0,2,17500.0
901,1,0,4,3,8,3,5,5,2,2,2,3,17500.0
902,2,0,0,1,0,3,6,23,2,0,1,4,85000.0
