,country,experience_ml,age,role_group,gender,salary_avg
1786,Russia,2-3 years,18-21,Data Engineer,Man,6250.0
1787,Netherlands,Under 1 year,35-39,Data Scientist,Man,2500.0
1788,UK,2-3 years,22-24,Data Engineer,Man,65000.0
1789,Germany,Under 1 year,40-44,Other,Man,95000.0
1790,Russia,2-3 years,40-44,Data Scientist,Man,2500.0
1791,Belgium,Under 1 year,30-34,Data Engineer,Man,17500.0
1792,UK,1-2 years,25-29,Data Scientist,Woman,1500.0
1793,Russia,Under 1 year,25-29,Data Scientist,Man,1500.0
1794,Switzerland,5-10 years,35-39,Data Scientist,Woman,95000.0
1795,Greece,No experience,55-59,Data Scientist,Man,22500.0
1796,Ukraine,2-3 years,30-34,Data Scientist,Man,500.0
1797,Italy,3-4 years,35-39,Data Analyst,Man,55000.0
1798,Russia,No experience,35-39,Data Analyst,Man,39176.71626648631
1799,Spain,Under 1 year,30-34,Data Scientist,Man,35000.0
1800,France,1-2 years,22-24,Data Analyst,Woman,45000.0
1801,Romania,Under 1 year,22-24,Data Engineer,Man,500.0
1802,Spain,2-3 years,50-54,Other,Man,65000.0
1803,Germany,4-5 years,30-34,Data Scientist,Man,45000.0
1804,Spain,1-2 years,22-24,Data Engineer,Man,39176.71626648631
1805,UK,4-5 years,30-34,Data Scientist,Man,75000.0
1806,Poland,2-3 years,30-34,Data Scientist,Man,35000.0
1807,Spain,2-3 years,25-29,Data Scientist,Man,55000.0
1808,Belarus,1-2 years,30-34,Data Engineer,Man,45000.0
1809,Poland,Under 1 year,25-29,Data Engineer,Woman,27500.0
1810,Russia,No experience,25-29,Data Engineer,Man,12500.0
1811,Czech Republic,3-4 years,22-24,Data Engineer,Woman,12500.0
1812,France,Under 1 year,35-39,Data Scientist,Woman,500.0
1813,France,Under 1 year,50-54,Data Analyst,Man,2500.0
1814,Poland,Under 1 year,30-34,Data Analyst,Man,22500.0
1815,Spain,5-10 years,35-39,Data Engineer,Man,17500.0
1816,Poland,4-5 years,30-34,Data Analyst,Man,35000.0
1817,Spain,Under 1 year,30-34,Other,Man,45000.0
1818,Spain,No experience,30-34,Data Engineer,Man,45000.0
1819,Germany,5-10 years,40-44,Other,Man,137500.0
1820,Belgium,1-2 years,30-34,Data Scientist,Woman,39176.71626648631
1821,Russia,Under 1 year,25-29,Data Engineer,Man,22500.0
1822,Russia,2-3 years,45-49,Data Engineer,Man,2500.0
1823,France,1-2 years,22-24,Data Scientist,Man,45000.0
1824,Spain,Under 1 year,35-39,Data Engineer,Man,45000.0
1825,Belarus,20 or more years,45-49,Data Scientist,Man,1500.0
1826,Portugal,2-3 years,25-29,Data Engineer,Man,45000.0
1827,Ireland,Under 1 year,35-39,Data Analyst,Man,112500.0
1828,UK,4-5 years,35-39,Data Scientist,Man,22500.0
1829,Sweden,1-2 years,18-21,Data Engineer,Man,500.0
1830,UK,Under 1 year,40-44,Data Engineer,Man,8750.0
1831,UK,4-5 years,45-49,Data Engineer,Man,137500.0
1832,Spain,Under 1 year,50-54,Other,Man,55000.0
1833,Poland,Under 1 year,25-29,Data Scientist,Man,1500.0
1834,France,2-3 years,35-39,Data Scientist,Man,65000.0
1835,Spain,Under 1 year,30-34,Data Analyst,Man,45000.0
1836,France,Under 1 year,22-24,Data Analyst,Man,12500.0
1837,France,5-10 years,30-34,Data Scientist,Man,35000.0
1838,Russia,No experience,30-34,Other,Man,6250.0
1839,Italy,5-10 years,45-49,Data Analyst,Man,112500.0
1840,Denmark,Under 1 year,35-39,Data Engineer,Man,4500.0
1841,Ukraine,No experience,40-44,Data Analyst,Man,12500.0
1842,Spain,1-2 years,22-24,Data Engineer,Man,1500.0
1843,Ireland,2-3 years,35-39,Data Analyst,Man,55000.0
1844,Switzerland,10-20 years,55-59,Data Scientist,Man,1500.0
1845,France,1-2 years,25-29,Data Analyst,Man,4500.0
1846,Switzerland,1-2 years,25-29,Data Scientist,Man,75000.0
1847,UK,Under 1 year,35-39,Data Scientist,Woman,500.0
1848,Spain,No experience,40-44,Other,Woman,500.0
1849,Germany,No experience,35-39,Data Analyst,Man,75000.0
1850,Poland,1-2 years,50-54,Data Scientist,Man,39176.71626648631
1851,France,Under 1 year,25-29,Data Analyst,Man,500.0
1852,UK,2-3 years,45-49,Other,Man,22500.0
1853,Spain,5-10 years,30-34,Data Engineer,Man,112500.0
1854,UK,3-4 years,25-29,Data Engineer,Man,85000.0
1855,Greece,1-2 years,45-49,Data Analyst,Man,12500.0
1856,Spain,5-10 years,40-44,Data Engineer,Man,75000.0
1857,Italy,Under 1 year,25-29,Other,Man,22500.0
1858,Russia,3-4 years,35-39,Data Engineer,Man,17500.0
1859,France,1-2 years,25-29,Data Scientist,Woman,55000.0
1860,Poland,2-3 years,30-34,Data Engineer,Man,55000.0
1861,Italy,5-10 years,30-34,Data Scientist,Man,35000.0
1862,UK,1-2 years,50-54,Data Scientist,Man,35000.0
1863,Belgium,10-20 years,40-44,Other,Man,95000.0
1864,Italy,10-20 years,40-44,Data Engineer,Woman,55000.0
1865,Russia,5-10 years,30-34,Data Scientist,Man,75000.0
1866,Greece,No experience,25-29,Data Engineer,Man,500.0
1867,Spain,5-10 years,25-29,Data Engineer,Man,45000.0
1868,Ukraine,Under 1 year,25-29,Data Scientist,Man,500.0
1869,Germany,1-2 years,35-39,Data Analyst,Man,12500.0
1870,Russia,1-2 years,22-24,Data Scientist,Man,3500.0
1871,Spain,5-10 years,35-39,Data Scientist,Man,75000.0
1872,Russia,1-2 years,18-21,Data Scientist,Man,500.0
1873,Russia,Under 1 year,22-24,Data Engineer,Man,12500.0
1874,Netherlands,No experience,25-29,Data Analyst,Woman,45000.0
1875,Russia,No experience,35-39,Data Scientist,Man,39176.71626648631
1876,Greece,1-2 years,25-29,Data Scientist,Man,17500.0
1877,Germany,Under 1 year,25-29,Data Analyst,Woman,1500.0
1878,Ukraine,Under 1 year,22-24,Other,Woman,500.0
1879,UK,2-3 years,55-59,Data Engineer,Woman,45000.0
1880,Italy,5-10 years,50-54,Data Scientist,Woman,45000.0
1881,Belarus,Under 1 year,22-24,Data Analyst,Man,39176.71626648631
1882,France,No experience,55-59,Other,Man,75000.0
1883,UK,1-2 years,22-24,Data Analyst,Woman,35000.0
1884,Poland,No experience,22-24,Data Analyst,Man,22500.0
1885,UK,3-4 years,40-44,Data Scientist,Man,65000.0
1886,Netherlands,5-10 years,55-59,Data Scientist,Man,85000.0
1887,Russia,Under 1 year,18-21,Data Analyst,Man,12500.0
1888,UK,2-3 years,25-29,Data Engineer,Woman,45000.0
1889,Netherlands,2-3 years,45-49,Data Scientist,Woman,45000.0
1890,Spain,5-10 years,40-44,Other,Man,137500.0
1891,Spain,10-20 years,45-49,Data Analyst,Woman,27500.0
1892,UK,Under 1 year,25-29,Data Scientist,Man,27500.0
1893,Russia,No experience,30-34,Data Scientist,Man,45000.0
1894,Denmark,Under 1 year,25-29,Data Analyst,Woman,137500.0
1895,Portugal,No experience,50-54,Other,Man,12500.0
1896,Russia,Under 1 year,18-21,Data Engineer,Man,39176.71626648631
1897,Germany,1-2 years,30-34,Other,Man,500.0
1898,Ukraine,Under 1 year,55-59,Data Scientist,Man,500.0
1899,Ukraine,4-5 years,35-39,Data Engineer,Woman,45000.0
1900,UK,10-20 years,50-54,Data Scientist,Man,55000.0
1901,Germany,3-4 years,25-29,Data Scientist,Man,45000.0
1902,Italy,1-2 years,18-21,Data Scientist,Man,39176.71626648631
1903,Ukraine,Under 1 year,55-59,Data Scientist,Man,4500.0
1904,Greece,No experience,55-59,Data Analyst,Man,112500.0
1905,Germany,4-5 years,30-34,Data Engineer,Man,6250.0
1906,Russia,1-2 years,35-39,Data Scientist,Man,22500.0
1907,Portugal,1-2 years,45-49,Data Analyst,Woman,45000.0
1908,UK,No experience,22-24,Data Analyst,Man,35000.0
1909,Romania,2-3 years,25-29,Data Scientist,Man,1500.0
1910,Italy,5-10 years,25-29,Data Scientist,Woman,35000.0
1911,Spain,1-2 years,22-24,Data Scientist,Man,35000.0
1912,UK,5-10 years,30-34,Data Scientist,Man,95000.0
1913,Russia,4-5 years,35-39,Data Scientist,Woman,12500.0
1914,Germany,2-3 years,30-34,Data Engineer,Man,65000.0
1915,Ukraine,1-2 years,40-44,Other,Man,12500.0
1916,Russia,1-2 years,18-21,Data Scientist,Man,39176.71626648631
1917,Ukraine,2-3 years,35-39,Data Engineer,Man,45000.0
1918,Russia,Under 1 year,40-44,Data Engineer,Woman,22500.0
1919,Spain,Under 1 year,30-34,Data Scientist,Woman,35000.0
1920,UK,5-10 years,35-39,Data Scientist,Man,65000.0
1921,Germany,Under 1 year,35-39,Data Engineer,Man,85000.0
1922,Denmark,Under 1 year,30-34,Data Scientist,Man,27500.0
1923,Spain,1-2 years,22-24,Data Scientist,Man,27500.0
1924,Germany,2-3 years,30-34,Data Scientist,Man,75000.0
1925,Russia,Under 1 year,25-29,Data Engineer,Woman,27500.0
1926,Spain,No experience,55-59,Data Engineer,Man,45000.0
1927,Portugal,Under 1 year,35-39,Data Analyst,Woman,45000.0
1928,Spain,4-5 years,25-29,Data Scientist,Man,35000.0
1929,Russia,Under 1 year,18-21,Data Engineer,Man,500.0
1930,Russia,Under 1 year,35-39,Data Analyst,Other,8750.0
1931,Spain,No experience,40-44,Data Engineer,Woman,35000.0
1932,Austria,1-2 years,35-39,Data Scientist,Woman,65000.0
1933,Italy,Under 1 year,55-59,Data Analyst,Man,45000.0
1934,Belgium,2-3 years,35-39,Data Scientist,Man,2500.0
1935,Italy,1-2 years,25-29,Data Engineer,Woman,35000.0
1936,France,1-2 years,25-29,Data Scientist,Man,45000.0
1937,Netherlands,Under 1 year,30-34,Data Analyst,Woman,35000.0
1938,France,Under 1 year,25-29,Data Engineer,Man,35000.0
1939,Russia,4-5 years,35-39,Other,Man,65000.0
1940,Netherlands,5-10 years,40-44,Data Scientist,Man,112500.0
1941,Germany,1-2 years,55-59,Other,Man,112500.0
1942,Ukraine,2-3 years,50-54,Data Engineer,Man,75000.0
1943,Germany,Under 1 year,25-29,Data Analyst,Man,22500.0
1944,Poland,5-10 years,35-39,Data Engineer,Man,55000.0
1945,Germany,Under 1 year,55-59,Data Engineer,Woman,55000.0
1946,Spain,10-20 years,35-39,Data Engineer,Man,85000.0
1947,Ireland,3-4 years,45-49,Data Engineer,Man,39176.71626648631
1948,Germany,1-2 years,40-44,Data Engineer,Man,112500.0
1949,Greece,3-4 years,25-29,Data Engineer,Man,17500.0
1950,Germany,Under 1 year,45-49,Data Analyst,Man,112500.0
1951,Spain,Under 1 year,45-49,Data Engineer,Man,45000.0
1952,Germany,2-3 years,30-34,Data Scientist,Man,65000.0
1953,Poland,Under 1 year,35-39,Data Analyst,Man,65000.0
1954,France,Under 1 year,30-34,Data Analyst,Man,500.0
1955,France,Under 1 year,40-44,Data Engineer,Man,39176.71626648631
1956,Russia,10-20 years,45-49,Data Analyst,Man,27500.0
1957,France,No experience,25-29,Data Engineer,Man,45000.0
1958,UK,1-2 years,25-29,Data Scientist,Man,95000.0
1959,UK,2-3 years,30-34,Data Scientist,Man,65000.0
1960,Belgium,Under 1 year,40-44,Other,Man,112500.0
1961,Russia,1-2 years,22-24,Data Analyst,Woman,8750.0
1962,Russia,1-2 years,30-34,Data Scientist,Woman,4500.0
1963,Ukraine,5-10 years,25-29,Data Scientist,Man,4500.0
1964,Spain,2-3 years,22-24,Data Scientist,Man,17500.0
1965,Russia,3-4 years,35-39,Data Scientist,Man,8750.0
1966,Sweden,4-5 years,25-29,Data Scientist,Man,65000.0
1967,Germany,2-3 years,30-34,Data Scientist,Man,95000.0
1968,Russia,3-4 years,45-49,Data Analyst,Man,137500.0
1969,Spain,Under 1 year,25-29,Other,Man,17500.0
1970,Portugal,Under 1 year,30-34,Data Scientist,Man,17500.0
1971,Sweden,1-2 years,22-24,Data Scientist,Man,39176.71626648631
1972,Austria,1-2 years,40-44,Data Scientist,Man,27500.0
1973,Italy,2-3 years,25-29,Data Engineer,Man,1500.0
1974,UK,4-5 years,35-39,Data Scientist,Man,112500.0
1975,UK,No experience,22-24,Data Analyst,Man,39176.71626648631
1976,Ukraine,3-4 years,40-44,Data Engineer,Man,1500.0
1977,France,4-5 years,30-34,Data Scientist,Man,65000.0
1978,Russia,2-3 years,30-34,Data Scientist,Man,45000.0
1979,Spain,1-2 years,50-54,Data Scientist,Woman,2500.0
1980,UK,No experience,55-59,Other,Woman,55000.0
1981,Russia,No experience,25-29,Data Scientist,Man,500.0
1982,UK,2-3 years,30-34,Data Analyst,Man,39176.71626648631
1983,Russia,Under 1 year,35-39,Data Engineer,Woman,2500.0
1984,Italy,Under 1 year,40-44,Data Scientist,Man,17500.0
1985,Poland,Under 1 year,22-24,Data Scientist,Woman,1500.0
1986,Netherlands,2-3 years,25-29,Data Analyst,Man,112500.0
1987,UK,No experience,30-34,Data Analyst,Man,35000.0
1988,UK,Under 1 year,45-49,Data Analyst,Man,6250.0
1989,Russia,Under 1 year,35-39,Data Analyst,Man,500.0
1990,Ireland,Under 1 year,55-59,Data Analyst,Man,65000.0
1991,Spain,4-5 years,25-29,Data Scientist,Woman,27500.0
1992,Romania,5-10 years,50-54,Data Engineer,Man,500.0
1993,Belarus,Under 1 year,25-29,Data Scientist,Man,6250.0
1994,Germany,20 or more years,45-49,Data Scientist,Woman,65000.0
1995,France,5-10 years,45-49,Data Scientist,Man,95000.0
1996,Russia,Under 1 year,25-29,Data Engineer,Man,27500.0
1997,Germany,1-2 years,25-29,Data Scientist,Woman,65000.0
1998,Germany,2-3 years,30-34,Data Engineer,Man,85000.0
1999,Portugal,Under 1 year,30-34,Data Analyst,Man,17500.0
2000,France,Under 1 year,50-54,Other,Man,112500.0
2001,Greece,Under 1 year,25-29,Data Analyst,Man,17500.0
2002,Spain,4-5 years,30-34,Data Scientist,Man,55000.0
2003,Denmark,Under 1 year,50-54,Data Scientist,Man,85000.0
2004,Russia,Under 1 year,18-21,Data Scientist,Man,500.0
2005,France,2-3 years,25-29,Data Scientist,Man,45000.0
2006,Spain,1-2 years,45-49,Data Scientist,Man,95000.0
2007,Russia,No experience,25-29,Data Scientist,Man,22500.0
2008,France,4-5 years,30-34,Data Scientist,Man,75000.0
2009,Czech Republic,20 or more years,45-49,Data Scientist,Man,55000.0
2010,UK,4-5 years,25-29,Data Scientist,Man,75000.0
2011,Italy,1-2 years,22-24,Data Analyst,Man,22500.0
2012,Romania,No experience,40-44,Other,Woman,4500.0
2013,Ukraine,Under 1 year,45-49,Data Engineer,Man,12500.0
2014,Italy,2-3 years,30-34,Data Scientist,Man,500.0
2015,UK,No experience,40-44,Data Analyst,Man,45000.0
2016,Germany,10-20 years,45-49,Data Engineer,Man,112500.0
2017,Poland,2-3 years,22-24,Data Scientist,Man,27500.0
2018,Russia,4-5 years,30-34,Data Scientist,Man,65000.0
2019,Russia,Under 1 year,25-29,Data Engineer,Man,8750.0
2020,UK,Under 1 year,50-54,Other,Man,22500.0
2021,Italy,3-4 years,30-34,Other,Man,12500.0
2022,Germany,3-4 years,30-34,Data Scientist,Man,85000.0
2023,Switzerland,No experience,25-29,Data Analyst,Man,112500.0
2024,Russia,3-4 years,55-59,Other,Man,22500.0
2025,Russia,1-2 years,40-44,Data Scientist,Man,2500.0
2026,Germany,1-2 years,40-44,Data Scientist,Man,112500.0
2027,Russia,Under 1 year,35-39,Data Engineer,Man,500.0
2028,Czech Republic,1-2 years,30-34,Data Scientist,Man,22500.0
2029,Germany,No experience,40-44,Data Engineer,Man,65000.0
2030,Greece,Under 1 year,40-44,Data Analyst,Man,12500.0
2031,Denmark,3-4 years,25-29,Data Scientist,Man,8750.0
2032,France,1-2 years,40-44,Data Engineer,Man,500.0
2033,Spain,No experience,35-39,Other,Woman,8750.0
2034,Greece,1-2 years,50-54,Data Analyst,Man,1500.0
2035,Spain,Under 1 year,50-54,Data Engineer,Man,27500.0
2036,Portugal,1-2 years,40-44,Data Scientist,Woman,17500.0
2037,Switzerland,Under 1 year,30-34,Other,Other,22500.0
2038,Germany,Under 1 year,35-39,Data Engineer,Man,55000.0
2039,Italy,No experience,50-54,Data Engineer,Man,45000.0
2040,Italy,4-5 years,50-54,Data Engineer,Man,55000.0
2041,Germany,No experience,30-34,Data Scientist,Man,55000.0
2042,Romania,1-2 years,22-24,Data Scientist,Man,17500.0
2043,Russia,3-4 years,35-39,Data Analyst,Man,2500.0
2044,Russia,Under 1 year,18-21,Data Analyst,Man,4500.0
2045,Spain,1-2 years,45-49,Data Scientist,Man,22500.0
2046,Russia,Under 1 year,40-44,Data Analyst,Man,8750.0
2047,Germany,2-3 years,30-34,Data Scientist,Man,22500.0
2048,Greece,2-3 years,30-34,Data Scientist,Man,17500.0
2049,Denmark,1-2 years,30-34,Data Scientist,Man,65000.0
2050,Switzerland,3-4 years,25-29,Other,Man,55000.0
2051,France,3-4 years,50-54,Data Engineer,Man,35000.0
2052,Germany,Under 1 year,45-49,Other,Man,137500.0
2053,Belgium,1-2 years,30-34,Data Scientist,Man,45000.0
2054,Poland,1-2 years,45-49,Data Scientist,Man,6250.0
2055,Poland,1-2 years,45-49,Data Scientist,Man,12500.0
2056,Italy,10-20 years,45-49,Data Scientist,Man,2500.0
2057,Russia,No experience,50-54,Data Engineer,Man,2500.0
2058,France,10-20 years,35-39,Data Scientist,Man,65000.0
2059,Spain,No experience,40-44,Data Engineer,Man,35000.0
2060,UK,4-5 years,30-34,Data Scientist,Man,95000.0
2061,UK,10-20 years,50-54,Data Scientist,Man,95000.0
2062,Belarus,No experience,35-39,Data Engineer,Man,22500.0
2063,Portugal,1-2 years,25-29,Data Scientist,Man,1500.0
2064,Czech Republic,5-10 years,35-39,Data Scientist,Man,39176.71626648631
2065,Greece,2-3 years,40-44,Data Scientist,Man,65000.0
2066,Russia,3-4 years,30-34,Data Scientist,Man,39176.71626648631
2067,Russia,Under 1 year,30-34,Data Scientist,Woman,500.0
2068,Poland,No experience,35-39,Other,Other,500.0
2069,Spain,Under 1 year,45-49,Data Engineer,Woman,1500.0
2070,Belarus,2-3 years,18-21,Data Engineer,Man,12500.0
2071,Greece,2-3 years,25-29,Data Scientist,Man,17500.0
2072,Spain,Under 1 year,18-21,Data Scientist,Woman,1500.0
2073,Germany,2-3 years,25-29,Data Analyst,Man,55000.0
2074,Netherlands,1-2 years,40-44,Data Engineer,Man,65000.0
2075,Italy,1-2 years,30-34,Data Engineer,Man,22500.0
2076,Poland,3-4 years,25-29,Data Scientist,Man,55000.0
2077,Ukraine,No experience,22-24,Data Analyst,Man,1500.0
2078,UK,Under 1 year,30-34,Data Analyst,Man,35000.0
2079,Italy,3-4 years,45-49,Data Engineer,Man,500.0
2080,France,Under 1 year,25-29,Other,Man,500.0
2081,Russia,2-3 years,30-34,Other,Man,8750.0
2082,Portugal,Under 1 year,40-44,Data Engineer,Man,17500.0
2083,Netherlands,No experience,35-39,Data Engineer,Man,85000.0
2084,Germany,5-10 years,30-34,Data Analyst,Man,65000.0
2085,Russia,Under 1 year,40-44,Data Analyst,Man,35000.0
2086,Italy,3-4 years,25-29,Data Scientist,Man,22500.0
2087,Italy,3-4 years,25-29,Data Scientist,Man,27500.0
2088,Russia,Under 1 year,25-29,Data Scientist,Man,12500.0
2089,Portugal,Under 1 year,35-39,Data Analyst,Woman,27500.0
2090,Spain,No experience,35-39,Data Engineer,Man,55000.0
2091,UK,Under 1 year,35-39,Data Analyst,Man,35000.0
2092,UK,Under 1 year,25-29,Data Scientist,Man,45000.0
2093,Portugal,Under 1 year,25-29,Data Scientist,Man,22500.0
2094,Netherlands,5-10 years,30-34,Data Engineer,Man,112500.0
2095,Belarus,1-2 years,30-34,Data Scientist,Man,17500.0
2096,France,No experience,25-29,Other,Man,55000.0
2097,Russia,4-5 years,25-29,Data Scientist,Man,27500.0
2098,Russia,1-2 years,50-54,Data Analyst,Man,500.0
2099,Russia,1-2 years,22-24,Data Engineer,Man,8750.0
2100,Poland,3-4 years,40-44,Data Scientist,Man,35000.0
2101,UK,Under 1 year,40-44,Data Analyst,Man,35000.0
2102,France,2-3 years,25-29,Data Scientist,Man,45000.0
2103,Russia,Under 1 year,35-39,Data Scientist,Woman,500.0
2104,UK,Under 1 year,22-24,Other,Man,39176.71626648631
2105,Russia,1-2 years,30-34,Data Analyst,Man,17500.0
2106,Czech Republic,4-5 years,25-29,Data Scientist,Man,3500.0
2107,Spain,Under 1 year,45-49,Data Analyst,Woman,500.0
2108,Russia,Under 1 year,50-54,Data Analyst,Man,55000.0
2109,UK,No experience,22-24,Data Analyst,Man,45000.0
2110,Greece,2-3 years,35-39,Data Scientist,Man,12500.0
2111,UK,5-10 years,35-39,Other,Woman,112500.0
2112,Denmark,4-5 years,25-29,Data Analyst,Man,65000.0
2113,Italy,2-3 years,35-39,Data Analyst,Man,35000.0
2114,Russia,1-2 years,25-29,Data Scientist,Man,27500.0
2115,Ukraine,No experience,25-29,Data Analyst,Man,6250.0
2116,Spain,Under 1 year,25-29,Data Analyst,Man,39176.71626648631
2117,Ukraine,Under 1 year,22-24,Data Scientist,Man,4500.0
2118,Italy,1-2 years,45-49,Data Analyst,Man,35000.0
2119,Russia,No experience,45-49,Data Analyst,Man,12500.0
2120,UK,No experience,22-24,Data Analyst,Man,45000.0
2121,Russia,5-10 years,25-29,Data Engineer,Woman,12500.0
2122,Sweden,No experience,50-54,Other,Man,55000.0
2123,UK,3-4 years,50-54,Data Engineer,Man,75000.0
2124,Greece,1-2 years,40-44,Other,Man,112500.0
2125,Spain,5-10 years,35-39,Data Scientist,Man,137500.0
2126,Italy,1-2 years,25-29,Data Analyst,Other,6250.0
2127,Ireland,Under 1 year,30-34,Other,Man,35000.0
2128,Poland,5-10 years,25-29,Data Engineer,Man,45000.0
2129,Russia,Under 1 year,22-24,Other,Man,12500.0
2130,Poland,2-3 years,25-29,Data Scientist,Man,45000.0
2131,Germany,5-10 years,30-34,Data Scientist,Man,112500.0
2132,UK,2-3 years,35-39,Other,Man,75000.0
2133,Russia,2-3 years,55-59,Data Scientist,Man,12500.0
2134,Italy,Under 1 year,35-39,Data Scientist,Woman,65000.0
2135,Italy,Under 1 year,25-29,Data Analyst,Man,22500.0
2136,Poland,5-10 years,45-49,Data Scientist,Man,22500.0
2137,Sweden,2-3 years,25-29,Data Engineer,Man,500.0
2138,Sweden,5-10 years,40-44,Data Scientist,Man,55000.0
2139,Portugal,Under 1 year,50-54,Data Analyst,Man,55000.0
2140,Poland,4-5 years,25-29,Data Analyst,Man,6250.0
2141,Spain,2-3 years,40-44,Data Scientist,Man,45000.0
2142,Netherlands,2-3 years,40-44,Data Scientist,Woman,65000.0
2143,Netherlands,2-3 years,22-24,Data Scientist,Man,65000.0
2144,UK,Under 1 year,25-29,Data Scientist,Man,45000.0
2145,Italy,5-10 years,30-34,Data Analyst,Man,75000.0
2146,Spain,No experience,55-59,Other,Man,22500.0
2147,UK,No experience,45-49,Other,Woman,35000.0
2148,Portugal,2-3 years,45-49,Data Analyst,Man,27500.0
2149,Russia,No experience,22-24,Data Analyst,Man,500.0
2150,Greece,Under 1 year,40-44,Data Analyst,Man,17500.0
2151,France,4-5 years,25-29,Data Scientist,Woman,55000.0
2152,UK,1-2 years,45-49,Other,Woman,27500.0
2153,Russia,1-2 years,35-39,Data Scientist,Man,12500.0
2154,Germany,3-4 years,30-34,Data Analyst,Man,39176.71626648631
2155,UK,1-2 years,25-29,Data Scientist,Man,85000.0
2156,Russia,Under 1 year,22-24,Data Analyst,Woman,1500.0
2157,Spain,Under 1 year,25-29,Data Engineer,Man,27500.0
2158,Spain,4-5 years,35-39,Data Scientist,Woman,35000.0
2159,Czech Republic,1-2 years,22-24,Data Scientist,Man,45000.0
2160,France,1-2 years,40-44,Data Scientist,Man,75000.0
2161,Poland,2-3 years,40-44,Data Scientist,Man,112500.0
2162,Germany,1-2 years,30-34,Data Scientist,Man,75000.0
2163,UK,No experience,35-39,Data Analyst,Man,112500.0
2164,Russia,Under 1 year,35-39,Data Engineer,Man,500.0
2165,Germany,1-2 years,40-44,Other,Man,500.0
2166,Russia,5-10 years,40-44,Data Scientist,Man,65000.0
2167,Italy,1-2 years,30-34,Data Engineer,Man,35000.0
2168,Denmark,5-10 years,30-34,Data Scientist,Man,112500.0
2169,UK,Under 1 year,25-29,Other,Man,35000.0
2170,Russia,No experience,35-39,Data Engineer,Woman,27500.0
2171,UK,4-5 years,40-44,Data Engineer,Man,112500.0
2172,Russia,Under 1 year,35-39,Data Analyst,Man,8750.0
2173,Italy,Under 1 year,40-44,Data Analyst,Man,45000.0
2174,UK,2-3 years,40-44,Data Engineer,Man,112500.0
2175,Russia,No experience,35-39,Data Analyst,Man,2500.0
2176,Ireland,5-10 years,30-34,Data Scientist,Man,95000.0
2177,Spain,No experience,25-29,Data Scientist,Man,55000.0
2178,Ireland,2-3 years,30-34,Data Engineer,Man,45000.0
2179,France,No experience,18-21,Data Analyst,Man,500.0
2180,Poland,Under 1 year,25-29,Data Analyst,Man,1500.0
2181,Spain,5-10 years,50-54,Data Scientist,Man,2500.0
2182,Germany,Under 1 year,30-34,Data Analyst,Man,65000.0
2183,Russia,1-2 years,40-44,Data Analyst,Man,27500.0
2184,Russia,No experience,25-29,Data Analyst,Woman,39176.71626648631
2185,UK,1-2 years,30-34,Data Analyst,Man,85000.0
2186,Portugal,3-4 years,25-29,Data Scientist,Man,95000.0
2187,UK,Under 1 year,22-24,Data Scientist,Woman,22500.0
2188,Romania,4-5 years,40-44,Data Engineer,Man,75000.0
2189,Russia,Under 1 year,30-34,Data Engineer,Man,500.0
2190,Ukraine,No experience,30-34,Data Scientist,Woman,500.0
2191,UK,No experience,40-44,Data Analyst,Man,137500.0
2192,Czech Republic,4-5 years,45-49,Data Scientist,Woman,22500.0
2193,Germany,5-10 years,40-44,Data Engineer,Man,85000.0
2194,Spain,No experience,30-34,Data Engineer,Man,39176.71626648631
2195,Russia,1-2 years,25-29,Data Analyst,Man,35000.0
2196,Denmark,1-2 years,18-21,Data Engineer,Man,12500.0
2197,Poland,3-4 years,25-29,Data Scientist,Man,39176.71626648631
2198,Austria,2-3 years,45-49,Data Engineer,Man,65000.0
2199,Germany,Under 1 year,25-29,Data Engineer,Woman,55000.0
2200,Russia,3-4 years,30-34,Data Engineer,Man,4500.0
2201,UK,1-2 years,22-24,Other,Man,45000.0
2202,Spain,Under 1 year,45-49,Data Engineer,Man,35000.0
2203,Spain,2-3 years,45-49,Data Analyst,Other,39176.71626648631
2204,Russia,Under 1 year,30-34,Data Scientist,Man,35000.0
2205,Russia,No experience,50-54,Data Scientist,Man,500.0
2206,Poland,4-5 years,50-54,Data Scientist,Man,27500.0
2207,Sweden,1-2 years,55-59,Data Scientist,Man,75000.0
2208,Spain,Under 1 year,35-39,Data Analyst,Woman,45000.0
2209,UK,2-3 years,45-49,Data Scientist,Woman,137500.0
2210,Italy,Under 1 year,45-49,Data Analyst,Man,27500.0
2211,Greece,5-10 years,30-34,Data Scientist,Man,35000.0
2212,Russia,No experience,25-29,Data Analyst,Man,27500.0
2213,Germany,No experience,40-44,Other,Man,45000.0
2214,UK,1-2 years,35-39,Data Scientist,Woman,45000.0
2215,UK,No experience,25-29,Other,Woman,22500.0
2216,France,1-2 years,50-54,Other,Man,112500.0
2217,Sweden,5-10 years,50-54,Data Scientist,Man,112500.0
2218,Germany,5-10 years,35-39,Data Scientist,Man,112500.0
2219,UK,4-5 years,30-34,Data Engineer,Man,65000.0
2220,Poland,Under 1 year,25-29,Data Scientist,Woman,2500.0
2221,UK,No experience,25-29,Other,Man,27500.0
2222,Russia,Under 1 year,18-21,Data Scientist,Man,1500.0
2223,Belarus,2-3 years,22-24,Data Analyst,Woman,27500.0
2224,Poland,1-2 years,22-24,Data Engineer,Man,45000.0
